candidate_id	bma_context	barneo_bma_score	patient_gated_bma_score	posterior_uncertainty	expert_disagreement_range	bma_confidence_score	bma_confidence_bin	bma_abstain	bma_abstention_reason_primary	bma_abstention_reason_all	selected_method_count	selected_methods	bma_rank_global
CNV0_01431	default	0.2788419453477179	0.11910052041759862	0.010794179704886712	0.02630812895713558	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1270
CNV0_02210	clean_internal	0.27774903497764514	0.11904661025363794	0.1680194668163944	0.394830424498146	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1271
CNV0_01328	default	0.27126462223203285	0.11899910837874762	0.02102689505773582	0.04850299401197611	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1272
CNV0_00978	default	0.2751210172627163	0.1189829278568297	0.011298504009265938	0.030934818606051573	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	6	Structure_LR,source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,W7B_stacked,W7A_full	1273
CNV0_01054	default	0.27055895551994874	0.11884936014057872	0.006188450235697857	0.015007958766012297	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1274
CNV0_02217	clean_internal	0.28569009837490345	0.11874398544955492	0.16266289566050224	0.39176517135328714	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1275
CNV0_01308	default	0.28249861332434156	0.11872949076123673	0.02244410392088847	0.05008626814168271	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1276
CNV0_01004	default	0.27126462223203285	0.11861341771775952	0.02102689505773582	0.04850299401197611	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1277
CNV0_02140	clean_internal	0.2811862327180582	0.1182466202297354	0.16154020135021963	0.39737073293172687	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1278
CNV0_01336	default	0.2756950360165129	0.11817851977498077	0.1572578979611893	0.3970209194988912	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	6	Structure_LR,source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,W7B_stacked,W7A_full	1279
CNV0_01117	default	0.27126462223203285	0.11812740297619753	0.02102689505773582	0.04850299401197611	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1280
CNV0_01178	default	0.27126462223203285	0.11808515981210328	0.02102689505773582	0.04850299401197611	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1281
CNV0_01072	default	0.2744685586404786	0.11776039259771134	0.15380514687074984	0.372340425531915	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	6	Structure_LR,source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,W7B_stacked,W7A_full	1282
CNV0_00999	default	0.27126462223203285	0.11768152342171947	0.02102689505773582	0.04850299401197611	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1283
CNV0_01341	default	0.27126462223203285	0.11761342061986149	0.02102689505773582	0.04850299401197611	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1284
CNV0_01133	default	0.2711963734716153	0.1175489595330664	0.024699985542995642	0.05534351145038169	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1285
CNV0_00989	default	0.27126462223203285	0.11753257114953387	0.02102689505773582	0.04850299401197611	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1286
CNV0_01136	default	0.29706293084095076	0.11742881939346672	0.01953082516889383	0.04409824418958702	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1287
CNV0_01903	low_prevalence	0.2705589555199488	0.11722648447533429	0.006188450235697857	0.015007958766012297	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low-prevalence source requires top-k caution; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1288
CNV0_00925	default	0.2711963734716153	0.1170469828073019	0.024699985542995642	0.05534351145038169	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1289
CNV0_00984	default	0.27126462223203285	0.11702456185399286	0.02102689505773582	0.04850299401197611	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1290
CNV0_02363	clean_internal	0.29009778486917775	0.1170096756851741	0.15804944375384677	0.394830424498146	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1291
CNV0_02360	clean_internal	0.28155048437030167	0.11675021970613186	0.15215373595625506	0.34349996329736465	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1292
CNV0_02073	low_prevalence	0.2712646222320329	0.11664601079053138	0.02102689505773582	0.04850299401197611	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low-prevalence source requires top-k caution; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1293
CNV0_00912	default	0.2711963734716153	0.11646295165860986	0.024699985542995642	0.05534351145038169	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1294
CNV0_01981	low_prevalence	0.2705589555199488	0.1163063884725636	0.006188450235697857	0.015007958766012297	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low-prevalence source requires top-k caution; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1295
CNV0_01042	default	0.27126462223203285	0.11566911064804704	0.02102689505773582	0.04850299401197611	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1296
CNV0_02164	clean_internal	0.2660581974283934	0.11554172217708206	0.16617385615056893	0.39518411197532743	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1297
CNV0_01047	default	0.2788419453477179	0.11529627440126769	0.010794179704886712	0.02630812895713558	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1298
CNV0_02269	clean_internal	0.2639445374690534	0.11526754405377464	0.17150921542984576	0.389996408045977	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1299
CNV0_01830	low_prevalence	0.2711963734716153	0.1152479392352028	0.024699985542995642	0.05534351145038169	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low-prevalence source requires top-k caution; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1300
CNV0_02571	clean_internal	0.25429819112983115	0.11493373402528698	0.15647880452428597	0.38458126330731	0.7089177533181555	high	False			3	Structure_LR,anchor_lr,anchor_rf	1301
CNV0_01364	default	0.2763525901987136	0.114798280893163	0.0605138911459521	0.19888770334605388	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	6	Structure_LR,source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,W7B_stacked,W7A_full	1302
CNV0_01521	low_prevalence	0.2788419453477179	0.11449594775353308	0.010794179704886712	0.02630812895713558	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low-prevalence source requires top-k caution; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1303
CNV0_01006	default	0.2711963734716153	0.11444360159141047	0.024699985542995642	0.05534351145038169	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1304
CNV0_01015	default	0.27126462223203285	0.11413144480974208	0.02102689505773582	0.04850299401197611	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1305
CNV0_01287	default	0.2711963734716153	0.11408281830767159	0.024699985542995642	0.05534351145038169	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1306
CNV0_02147	clean_internal	0.2667213629876194	0.11401448168919576	0.1671337183967074	0.399139496239037	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1307
CNV0_01034	default	0.2592748898751309	0.11372308636330718	0.01792445391404079	0.043186895011169096	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1308
CNV0_02275	clean_internal	0.2653931013034447	0.11357305333354606	0.1712041179549357	0.39176517135328714	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1309
CNV0_02224	clean_internal	0.2646854129218843	0.11353640660969563	0.1717685598765358	0.39354436521536174	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1310
CNV0_02256	clean_internal	0.2761291494103027	0.11323002102968008	0.16276056469166686	0.38902502679592466	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1311
CNV0_02355	clean_internal	0.2640205300488257	0.11318323367444305	0.16926272888733462	0.3857077921493445	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1312
CNV0_01238	default	0.2763739372448646	0.11284521865966417	0.07760062976417777	0.2429467084639499	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	6	Structure_LR,source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,W7B_stacked,W7A_full	1313
CNV0_02312	clean_internal	0.26402151255925577	0.11208633908844982	0.16926410676920103	0.3857077921493445	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1314
CNV0_02377	clean_internal	0.25954347353625695	0.11138506937292865	0.1741645803295775	0.39354436521536174	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1315
CNV0_02343	clean_internal	0.27337426159173406	0.11095105445242609	0.16645434088225874	0.3932503456154355	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1316
CNV0_01314	default	0.2550725331879451	0.1107768132280693	0.01608051259591322	0.03832752613240428	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1317
CNV0_02517	clean_internal	0.2445549390390553	0.11030542697816581	0.15875751220598974	0.3732176269436737	0.45	medium	True	BAR-Neo abstention: High disagreement across predictors	BAR-Neo abstention: High disagreement across predictors	3	Structure_LR,anchor_lr,anchor_rf	1318
CNV0_02306	clean_internal	0.2585916811819033	0.11012416857746418	0.17289844427616624	0.3857077921493445	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1319
CNV0_01080	default	0.25032738234577806	0.1100473677380309	0.01877188732436454	0.04079058031959637	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1320
CNV0_01318	default	0.2516496255341495	0.11002734101549505	0.06012724770306393	0.14374800127918141	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1321
CNV0_00992	default	0.25032738234577806	0.109978453751541	0.01877188732436454	0.04079058031959637	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1322
CNV0_01302	default	0.25619783562979576	0.1098045071017007	0.1281675738513751	0.3657616892911011	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	6	Structure_LR,source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,W7B_stacked,W7A_full	1323
CNV0_02384	clean_internal	0.2529876376746173	0.10950299045716401	0.1774274257557234	0.39720572987914504	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1324
CNV0_02020	low_prevalence	0.24979925507229747	0.1094279367483114	0.032137405432369176	0.07411764705882362	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low-prevalence source requires top-k caution; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1325
CNV0_01280	default	0.25032738234577806	0.1093327047647697	0.01877188732436454	0.04079058031959637	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1326
CNV0_02134	clean_internal	0.2509836701596175	0.10917711197079412	0.17924783741927008	0.39354436521536174	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1327
CNV0_02091	clean_internal	0.25883505035129417	0.10911298198040463	0.17316792869593023	0.39106809247097374	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1328
CNV0_02593	clean_internal	0.2445549390390553	0.10902158288849717	0.15875751220598974	0.3732176269436737	0.45	medium	True	BAR-Neo abstention: High disagreement across predictors	BAR-Neo abstention: High disagreement across predictors	3	Structure_LR,anchor_lr,anchor_rf	1329
CNV0_02249	clean_internal	0.2516150664199983	0.10899731124050924	0.17545785257550672	0.3890191667113049	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1330
CNV0_01051	default	0.24738661473709517	0.1089399498194559	0.021022280571640267	0.04725609756097568	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1331
CNV0_02412	clean_internal	0.23875925011254073	0.10892692715256679	0.20830605195093058	0.50958126330731	0.6133405058915109	medium	False			3	Structure_LR,anchor_lr,anchor_rf	1332
CNV0_01347	default	0.2563719972852087	0.10886609776261642	0.09503420404787954	0.2745614035087719	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	6	Structure_LR,source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,W7B_stacked,W7A_full	1333
CNV0_00968	default	0.24906156351378703	0.10881868917123559	0.05045839180734443	0.1225478125256505	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1334
CNV0_02507	clean_internal	0.2602739726027396	0.10860575718150837	0.0	0.0	0.45	medium	True	Sparse selected expert support	Sparse selected expert support; BAR-Neo abstention: High disagreement across predictors	1	Structure_LR	1335
CNV0_02295	clean_internal	0.25148801935676357	0.10834452201548887	0.17845826539109175	0.39720572987914504	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1336
CNV0_00941	default	0.24738661473709517	0.10819396878674302	0.021022280571640267	0.04725609756097568	0.4	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; BAR-Neo abstention: High leakage risk invalidates clean benchmark claim	3	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated	1337
CNV0_02185	clean_internal	0.2516468357188435	0.10814612226561766	0.18019353593083612	0.3974997494790713	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1338
CNV0_02318	clean_internal	0.25859266369233336	0.10811663238426275	0.17289982403376813	0.3857077921493445	0.45	medium	True	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	BAR-Neo abstention: High source-shift risk: similar heldout source had poor top-k survival	5	source_balanced_rf_train_prior_calibrated,source_balanced_plus_pu_rf_train_prior_calibrated,pu_weighted_rf_train_prior_calibrated,anchor_rf,anchor_rf_retrained_cf	1339
