sample_id	condition	source_niche	neighbor_niche	observed_edges	source_edges	observed_neighbor_fraction	expected_slide_label_fraction	log2_enrichment_proxy	binomial_z_proxy_not_independent	claim_boundary
GSM7980868_LPTC-1	locally_advanced_PTC	RAI-restorable niche	RAI-restorable niche	55	558	0.0985663082437276	0.06187624750499002	0.6717002056015197	3.5972736802737395	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	RAI-restorable niche	RAI-low dedifferentiated niche	1	558	0.0017921146953405018	0.001996007984031936	-0.15537232853628308	-0.10791274850694223	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	RAI-restorable niche	HLA-visible inflamed niche	61	558	0.10931899641577061	0.05854956753160346	0.9008022576993139	5.108093075394705	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	RAI-restorable niche	HLA-low invisible tumor niche	5	558	0.008960573476702509	0.018629407850964737	-1.055835289030293	-1.6891770611604446	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	RAI-restorable niche	CD8-excluded / myeloid-CAF niche	28	558	0.05017921146953405	0.07451763140385895	-0.5704826276704251	-2.1892526489147226	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	RAI-restorable niche	APC-rich niche	20	558	0.035842293906810034	0.07252162341982701	-1.01672789034377	-3.340818119813917	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	RAI-restorable niche	Drug-delivery failure proxy niche	103	558	0.18458781362007168	0.25016633399866933	-0.438578293594728	-3.5766942226687504	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	RAI-restorable niche	Mixed/Other	285	558	0.510752688172043	0.46174318030605455	0.14553393875328477	2.3222149975989503	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	RAI-low dedifferentiated niche	RAI-restorable niche	1	18	0.05555555555555555	0.06187624750499002	-0.15545186598195493	-0.11130350155224208	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	RAI-low dedifferentiated niche	RAI-low dedifferentiated niche	0	18	0.0	0.001996007984031936	-10.963624385345954	-0.18973665961010278	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	RAI-low dedifferentiated niche	HLA-visible inflamed niche	2	18	0.1111111111111111	0.05854956753160346	0.9242610176685887	0.9498254188919526	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	RAI-low dedifferentiated niche	HLA-low invisible tumor niche	0	18	0.0	0.018629407850964737	-14.185371637195807	-0.5845467605369457	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	RAI-low dedifferentiated niche	CD8-excluded / myeloid-CAF niche	2	18	0.1111111111111111	0.07451763140385895	0.5763429942910908	0.5911890285645716	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	RAI-low dedifferentiated niche	APC-rich niche	1	18	0.05555555555555555	0.07252162341982701	-0.384473957197382	-0.2775439706202555	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	RAI-low dedifferentiated niche	Drug-delivery failure proxy niche	0	18	0.0	0.25016633399866933	-17.93253389401713	-2.4505762319662505	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	RAI-low dedifferentiated niche	Mixed/Other	12	18	0.6666666666666666	0.46174318030605455	0.5298739802078881	1.7439457583489986	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	HLA-visible inflamed niche	RAI-restorable niche	65	528	0.12310606060606061	0.06187624750499002	0.9924325799285326	5.839663804372653	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	HLA-visible inflamed niche	RAI-low dedifferentiated niche	2	528	0.003787878787878788	0.001996007984031936	0.9239308858443722	0.922521248831405	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	HLA-visible inflamed niche	HLA-visible inflamed niche	38	528	0.07196969696969698	0.05854956753160346	0.2977264747277659	1.3134486258995348	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	HLA-visible inflamed niche	HLA-low invisible tumor niche	4	528	0.007575757575757576	0.018629407850964737	-1.2980067640523425	-1.8784802611604543	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	HLA-visible inflamed niche	CD8-excluded / myeloid-CAF niche	43	528	0.08143939393939394	0.07451763140385895	0.128143361724408	0.60564768484646	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	HLA-visible inflamed niche	APC-rich niche	34	528	0.06439393939393939	0.07252162341982701	-0.1714837981088253	-0.7201087988758668	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	HLA-visible inflamed niche	Drug-delivery failure proxy niche	127	528	0.24053030303030304	0.25016633399866933	-0.05666875931547787	-0.5112322569172288	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	HLA-visible inflamed niche	Mixed/Other	215	528	0.4071969696969697	0.46174318030605455	-0.18136340989462543	-2.514123056175689	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	HLA-low invisible tumor niche	RAI-restorable niche	6	168	0.03571428571428571	0.06187624750499002	-0.7928673599786499	-1.4074497488607514	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	HLA-low invisible tumor niche	RAI-low dedifferentiated niche	0	168	0.0	0.001996007984031936	-10.963624385345954	-0.5796550698475775	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	HLA-low invisible tumor niche	HLA-visible inflamed niche	4	168	0.023809523809523808	0.05854956753160346	-1.2980837959455025	-1.9178932300162084	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	HLA-low invisible tumor niche	HLA-low invisible tumor niche	2	168	0.011904761904761904	0.018629407850964737	-0.6459993093565021	-0.6446262984733873	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	HLA-low invisible tumor niche	CD8-excluded / myeloid-CAF niche	8	168	0.047619047619047616	0.07451763140385895	-0.6460321149645475	-1.3276098319985286	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	HLA-low invisible tumor niche	APC-rich niche	2	168	0.011904761904761904	0.07252162341982701	-2.6067711655169608	-3.0294405360141385	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	HLA-low invisible tumor niche	Drug-delivery failure proxy niche	33	168	0.19642857142857142	0.25016633399866933	-0.34888128350265835	-1.6081898661165515	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	HLA-low invisible tumor niche	Mixed/Other	113	168	0.6726190476190477	0.46174318030605455	0.5426980014146814	5.482599311794132	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	CD8-excluded / myeloid-CAF niche	RAI-restorable niche	28	672	0.041666666666666664	0.06187624750499002	-0.5704807092723291	-2.174452336795766	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	CD8-excluded / myeloid-CAF niche	RAI-low dedifferentiated niche	2	672	0.002976190476190476	0.001996007984031936	0.5761114253141871	0.5693040864574423	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	CD8-excluded / myeloid-CAF niche	HLA-visible inflamed niche	42	672	0.0625	0.05854956753160346	0.09419611784995316	0.43618296783884314	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	CD8-excluded / myeloid-CAF niche	HLA-low invisible tumor niche	8	672	0.011904761904761904	0.018629407850964737	-0.6459993093565021	-1.2892525969467745	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	CD8-excluded / myeloid-CAF niche	CD8-excluded / myeloid-CAF niche	91	672	0.13541666666666666	0.07451763140385895	0.8617428826650575	6.0114806505004035	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	CD8-excluded / myeloid-CAF niche	APC-rich niche	93	672	0.13839285714285715	0.07252162341982701	0.9322768888946505	6.584075143785333	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	CD8-excluded / myeloid-CAF niche	Drug-delivery failure proxy niche	170	672	0.25297619047619047	0.25016633399866933	0.016113891543346713	0.16817904193524771	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	CD8-excluded / myeloid-CAF niche	Mixed/Other	238	672	0.3541666666666667	0.46174318030605455	-0.38266126909658144	-5.593801957140114	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	APC-rich niche	RAI-restorable niche	17	654	0.02599388379204893	0.06187624750499002	-1.2511813168050976	-3.8087096664146376	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	APC-rich niche	RAI-low dedifferentiated niche	1	654	0.0015290519877675841	0.001996007984031936	-0.38425942736054225	-0.26755776191937075	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	APC-rich niche	HLA-visible inflamed niche	32	654	0.04892966360856269	0.05854956753160346	-0.25894430580551886	-1.0478497964611224	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	APC-rich niche	HLA-low invisible tumor niche	3	654	0.0045871559633027525	0.018629407850964737	-2.021672919405984	-2.6558869683737623	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	APC-rich niche	CD8-excluded / myeloid-CAF niche	88	654	0.1345565749235474	0.07451763140385895	0.8525505264830731	5.846666473436341	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	APC-rich niche	APC-rich niche	110	654	0.16819571865443425	0.07252162341982701	1.2136465414467752	9.434037165084026	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	APC-rich niche	Drug-delivery failure proxy niche	231	654	0.3532110091743119	0.25016633399866933	0.49764097573247035	6.084396794071563	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	APC-rich niche	Mixed/Other	172	654	0.26299694189602446	0.46174318030605455	-0.8120422683220474	-10.195130199207368	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	Drug-delivery failure proxy niche	RAI-restorable niche	99	2256	0.043882978723404256	0.06187624750499002	-0.49571468955071	-3.5472154314729387	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	Drug-delivery failure proxy niche	RAI-low dedifferentiated niche	0	2256	0.0	0.001996007984031936	-10.963624385345954	-2.1241468875762806	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	Drug-delivery failure proxy niche	HLA-visible inflamed niche	126	2256	0.05585106382978723	0.05854956753160346	-0.0680725631049541	-0.5459237525587194	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	Drug-delivery failure proxy niche	HLA-low invisible tumor niche	32	2256	0.014184397163120567	0.018629407850964737	-0.39325271385515304	-1.5614436360071349	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	Drug-delivery failure proxy niche	CD8-excluded / myeloid-CAF niche	165	2256	0.07313829787234043	0.07451763140385895	-0.02695440117553191	-0.24947397441522445	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	Drug-delivery failure proxy niche	APC-rich niche	229	2256	0.10150709219858156	0.07252162341982701	0.48509172434719555	5.308407094867257	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	Drug-delivery failure proxy niche	Drug-delivery failure proxy niche	804	2256	0.35638297872340424	0.25016633399866933	0.5105390622407195	11.648371849998016	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	Drug-delivery failure proxy niche	Mixed/Other	801	2256	0.3550531914893617	0.46174318030605455	-0.37905453978683545	-10.164785110101816	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	Mixed/Other	RAI-restorable niche	284	4164	0.06820365033621517	0.06187624750499002	0.1404610859875813	1.6946842564714946	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	Mixed/Other	RAI-low dedifferentiated niche	12	4164	0.002881844380403458	0.001996007984031936	0.5296528597425025	1.2807418599450726	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	Mixed/Other	HLA-visible inflamed niche	209	4164	0.05019212295869356	0.05854956753160346	-0.22219344313563852	-2.297038582862364	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	Mixed/Other	HLA-low invisible tumor niche	110	4164	0.026416906820365033	0.018629407850964737	0.5038569038849711	3.7165272151141653	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	Mixed/Other	CD8-excluded / myeloid-CAF niche	230	4164	0.05523535062439962	0.07451763140385895	-0.4319831720021818	-4.738055757907989	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	Mixed/Other	APC-rich niche	178	4164	0.042747358309317966	0.07252162341982701	-0.7625620974219356	-7.408166867296296	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	Mixed/Other	Drug-delivery failure proxy niche	814	4164	0.19548511047070125	0.25016633399866933	-0.35582731366864984	-8.146980637471003	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980868_LPTC-1	locally_advanced_PTC	Mixed/Other	Mixed/Other	2327	4164	0.558837656099904	0.46174318030605455	0.2753380405912768	12.567672829731114	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	RAI-restorable niche	RAI-restorable niche	584	1986	0.2940584088620342	0.08016468878663115	1.8750508573358424	35.10274358837111	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	RAI-restorable niche	HLA-visible inflamed niche	276	1986	0.13897280966767372	0.13054008234439332	0.09030911907022243	1.1154778616767553	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	RAI-restorable niche	HLA-low invisible tumor niche	58	1986	0.02920443101711984	0.012593848389440542	1.213402920669428	6.638154303037393	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	RAI-restorable niche	CD8-excluded / myeloid-CAF niche	173	1986	0.08710976837865056	0.07314119641559699	0.25214712101060593	2.390858159778331	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	RAI-restorable niche	APC-rich niche	50	1986	0.025176233635448138	0.08694599176556067	-1.7880163385983978	-9.76995371701854	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	RAI-restorable niche	Drug-delivery failure proxy niche	502	1986	0.2527693856998993	0.25018164204407844	0.014845751697892689	0.266259505270519	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	RAI-restorable niche	Mixed/Other	343	1986	0.17270896273917422	0.3664325502542989	-1.0852002942211603	-17.917552024897958	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	HLA-visible inflamed niche	RAI-restorable niche	278	3234	0.08596165739022882	0.08016468878663115	0.1007251919998215	1.214015863841387	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	HLA-visible inflamed niche	HLA-visible inflamed niche	523	3234	0.16171923314780456	0.13054008234439332	0.3089962824579283	5.263050853278003	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	HLA-visible inflamed niche	HLA-low invisible tumor niche	26	3234	0.008039579468150896	0.012593848389440542	-0.6474623733763719	-2.3225310802070624	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	HLA-visible inflamed niche	CD8-excluded / myeloid-CAF niche	216	3234	0.06679035250463822	0.07314119641559699	-0.13104262192932412	-1.3871187013175	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	HLA-visible inflamed niche	APC-rich niche	302	3234	0.09338280766852196	0.08694599176556067	0.10303630147244014	1.2991762702298941	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	HLA-visible inflamed niche	Drug-delivery failure proxy niche	633	3234	0.19573283858998144	0.25018164204407844	-0.3540885055960473	-7.149120120503724	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	HLA-visible inflamed niche	Mixed/Other	1256	3234	0.3883735312306741	0.3664325502542989	0.0838969939512989	2.5895994711619066	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	HLA-low invisible tumor niche	RAI-restorable niche	59	312	0.1891025641025641	0.08016468878663115	1.238119759487672	7.086137962262499	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	HLA-low invisible tumor niche	HLA-visible inflamed niche	30	312	0.09615384615384616	0.13054008234439332	-0.4410724305772556	-1.8028733328196647	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	HLA-low invisible tumor niche	HLA-low invisible tumor niche	6	312	0.019230769230769232	0.012593848389440542	0.6106577340984239	1.0512760976269506	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	HLA-low invisible tumor niche	CD8-excluded / myeloid-CAF niche	39	312	0.125	0.07314119641559699	0.7731637807059799	3.5181307060958416	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	HLA-low invisible tumor niche	APC-rich niche	13	312	0.041666666666666664	0.08694599176556067	-1.061207800009413	-2.838600176517185	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	HLA-low invisible tumor niche	Drug-delivery failure proxy niche	73	312	0.23397435897435898	0.25018164204407844	-0.09662509622402878	-0.6609700186721008	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	HLA-low invisible tumor niche	Mixed/Other	92	312	0.2948717948717949	0.3664325502542989	-0.31345887636745257	-2.623365255248919	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	CD8-excluded / myeloid-CAF niche	RAI-restorable niche	171	1812	0.09437086092715231	0.08016468878663115	0.23537186210526723	2.226945431395452	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	CD8-excluded / myeloid-CAF niche	HLA-visible inflamed niche	209	1812	0.1153421633554084	0.13054008234439332	-0.17857141133458473	-1.9202885743177425	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	CD8-excluded / myeloid-CAF niche	HLA-low invisible tumor niche	39	1812	0.02152317880794702	0.012593848389440542	0.7731244411378833	3.408559235579368	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	CD8-excluded / myeloid-CAF niche	CD8-excluded / myeloid-CAF niche	185	1812	0.1020971302428256	0.07314119641559699	0.4811805902057438	4.734006527502112	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	CD8-excluded / myeloid-CAF niche	APC-rich niche	124	1812	0.0684326710816777	0.08694599176556067	-0.3454297714041243	-2.796986718390614	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	CD8-excluded / myeloid-CAF niche	Drug-delivery failure proxy niche	531	1812	0.29304635761589404	0.25018164204407844	0.22815213157676056	4.212823740030901	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	CD8-excluded / myeloid-CAF niche	Mixed/Other	553	1812	0.3051876379690949	0.3664325502542989	-0.2638503487517118	-5.410727506766859	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	APC-rich niche	RAI-restorable niche	51	2154	0.023676880222841225	0.08016468878663115	-1.7594449613688006	-9.654526566556225	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	APC-rich niche	HLA-visible inflamed niche	299	2154	0.13881151346332404	0.13054008234439332	0.08863372153690531	1.139480199507409	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	APC-rich niche	HLA-low invisible tumor niche	13	2154	0.0060352831940575676	0.012593848389440542	-1.0611013586862934	-2.7296347905126326	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	APC-rich niche	CD8-excluded / myeloid-CAF niche	123	2154	0.057103064066852366	0.07314119641559699	-0.35711052547730937	-2.85883323816437	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	APC-rich niche	APC-rich niche	523	2154	0.2428040854224698	0.08694599176556067	1.4815906199438587	25.67315204928429	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	APC-rich niche	Drug-delivery failure proxy niche	538	2154	0.24976787372330547	0.25018164204407844	-0.002387998123504178	-0.044337819642275074	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	APC-rich niche	Mixed/Other	607	2154	0.28180129990714947	0.3664325502542989	-0.3788682149223481	-8.151924631112923	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	Drug-delivery failure proxy niche	RAI-restorable niche	499	6198	0.08050984188447886	0.08016468878663115	0.00619818496771368	0.10006702016755341	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	Drug-delivery failure proxy niche	HLA-visible inflamed niche	620	6198	0.1000322684737012	0.13054008234439332	-0.3840240233614426	-7.129189356097839	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	Drug-delivery failure proxy niche	HLA-low invisible tumor niche	70	6198	0.011293965795417877	0.012593848389440542	-0.157153853907411	-0.9177043064398318	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	Drug-delivery failure proxy niche	CD8-excluded / myeloid-CAF niche	537	6198	0.0866408518877057	0.07314119641559699	0.24436012893600836	4.081883929262025	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	Drug-delivery failure proxy niche	APC-rich niche	533	6198	0.08599548241368184	0.08694599176556067	-0.015858464073332825	-0.2655884373012592	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	Drug-delivery failure proxy niche	Drug-delivery failure proxy niche	2231	6198	0.35995482413681834	0.25018164204407844	0.524838164373839	19.953371372691628	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	Drug-delivery failure proxy niche	Mixed/Other	1708	6198	0.2755727654081962	0.3664325502542989	-0.4111130508872367	-14.845814820414208	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	Mixed/Other	RAI-restorable niche	343	9078	0.03778365278695748	0.08016468878663115	-1.0851845243807605	-14.870311419608038	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	Mixed/Other	HLA-visible inflamed niche	1258	9078	0.13857677902621723	0.13054008234439332	0.08619203342925134	2.272877046847595	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	Mixed/Other	HLA-low invisible tumor niche	89	9078	0.00980392156862745	0.012593848389440542	-0.3612557605338687	-2.383750276918731	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980869_LPTC-2	locally_advanced_PTC	Mixed/Other	CD8-excluded / myeloid-CAF niche	553	9078	0.06091650143203349	0.07314119641559699	-0.2638471805491891	-4.473477953913916	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
