ModelID	lineage_silenced_score	cancer_type	strict_thyroid_model	common_essential_proxy	nonessential_proxy	GLS__expression_score	GLS__dependency_strength	GLS__raw_gene_effect_or_module	GLUD1__expression_score	GLUD1__dependency_strength	GLUD1__raw_gene_effect_or_module	GLUD2__expression_score	GLUD2__dependency_strength	GLUD2__raw_gene_effect_or_module	SLC1A5__expression_score	SLC1A5__dependency_strength	SLC1A5__raw_gene_effect_or_module	SLC7A5__expression_score	SLC7A5__dependency_strength	SLC7A5__raw_gene_effect_or_module	ASNS__expression_score	ASNS__dependency_strength	ASNS__raw_gene_effect_or_module	GOT1__expression_score	GOT1__dependency_strength	GOT1__raw_gene_effect_or_module	GOT2__expression_score	GOT2__dependency_strength	GOT2__raw_gene_effect_or_module	GPT2__expression_score	GPT2__dependency_strength	GPT2__raw_gene_effect_or_module	MYC_glutamine_addiction_module__expression_score	MYC_glutamine_addiction_module__dependency_strength	MYC_glutamine_addiction_module__raw_gene_effect_or_module	LDHA_glycolysis_comparator__expression_score	LDHA_glycolysis_comparator__dependency_strength	LDHA_glycolysis_comparator__raw_gene_effect_or_module	OXPHOS_comparator__expression_score	OXPHOS_comparator__dependency_strength	OXPHOS_comparator__raw_gene_effect_or_module	NAMPT_NAD_salvage_comparator__expression_score	NAMPT_NAD_salvage_comparator__dependency_strength	NAMPT_NAD_salvage_comparator__raw_gene_effect_or_module
ACH-000649	0.1450019051424205	Kidney	False	-1.1423341880931435	-0.016748659723097022	9.446503	0.1253358875572167	-0.1253358875572167	7.562807	0.0448010280560142	-0.0448010280560142	3.1878278	-0.1635192762885151	0.1635192762885151	7.906536	0.7266341276766418	-0.7266341276766418	9.08874	0.8262974617932146	-0.8262974617932146	7.00733	0.0733931317477995	-0.0733931317477995	5.9073644	0.1196380747593598	-0.1196380747593598	7.341639	0.2506398479707374	-0.2506398479707374	5.038256	0.1414918041888966	-0.1414918041888966	1.1390902940218721	0.38774393024010423	-0.38774393024010423	1.1150462226736015	0.5790264104967591	-0.5790264104967591	0.04421980159578472	-0.8364128488675904	0.8364128488675904	0.03827517122649974	-0.07195567805569578	0.07195567805569578
ACH-000650	0.7337238948388916	Skin	False			6.862749			6.4385223			4.1886463			7.538872			8.138958			6.4014378			5.44061			7.4214168			3.9701543			0.45401853013613974			0.9826045160058473			0.9419812992182937			0.05501739703168987		
ACH-000651	0.5454302224671725	Bowel	False	-1.1937762626061943	-0.015152864981554815	6.213458	0.185115950548431	-0.185115950548431	7.132875	-0.169569147149684	0.169569147149684	2.6715288	-0.1686786382702739	0.1686786382702739	8.786926	0.6798846432624089	-0.6798846432624089	7.425795	-0.5422438752221155	0.5422438752221155	4.879745	0.1427485730178531	-0.1427485730178531	5.0049553	0.2955077633838517	-0.2955077633838517	7.8049955	0.2022587205924177	-0.2022587205924177	6.0845895	-0.0034323445207625	0.0034323445207625	0.418815869456723	0.16016164442437178	-0.16016164442437178	0.3814961080683765	-0.5827015430520001	0.5827015430520001	0.4578934816491079	0.4410346987617615	-0.4410346987617615	0.3278431914409839	0.2316429995832696	-0.2316429995832696
ACH-000652	0.2969920805086277	Pancreas	False	-1.1025963222575803	-0.006800276530928825	6.1657534	0.1374238084186117	-0.1374238084186117	7.1274476	-0.0385398429925308	0.0385398429925308	2.8333719	-0.2100753619287659	0.2100753619287659	6.642219	0.3915925864611611	-0.3915925864611611	8.154661	1.0217016706736624	-1.0217016706736624	5.305737	0.3490345809971483	-0.3490345809971483	5.1749215	0.0875353179559943	-0.0875353179559943	7.0712156	0.1458179116500894	-0.1458179116500894	4.3066487	0.0834793723088914	-0.0834793723088914	0.15230132821628287	0.40097300038498296	-0.40097300038498296	0.2782480900927115	-0.448401597920499	0.448401597920499	0.6519628565314839	-0.7993784362326484	0.7993784362326484	-0.1665327710011836	0.03816887509063179	-0.03816887509063179
ACH-000653	-2.040806953809807	Lymphoid	False	-1.0949061665480702	0.0025634608156021557	6.9445424	0.5803816016561708	-0.5803816016561708	6.792673	-0.0109535002365846	0.0109535002365846	2.6369586	-0.166988449753246	0.166988449753246	8.47991	0.1722390884212306	-0.1722390884212306	7.295209	0.0427442828831309	-0.0427442828831309	7.1039486	0.1339422438773152	-0.1339422438773152	4.8750377	0.0166700628440872	-0.0166700628440872	6.892379	0.5254846587316324	-0.5254846587316324	5.6370974	0.0050228016501086	-0.0050228016501086	0.9373385061997572	0.15969243818084108	-0.15969243818084108	0.40983965494170316	0.5147036717600272	-0.5147036717600272	0.5915569331733963	0.3777431776717343	-0.3777431776717343	0.2332826047293957	0.5028086544609182	-0.5028086544609182
ACH-000654	0.7010875534531276	Lymphoid	False	-1.1172436640333339	-0.004259474640767993	7.3672223	1.1578626364527491	-1.1578626364527491	7.0038943	0.0416412082000679	-0.0416412082000679	2.7665231	-0.3455999308201853	0.3455999308201853	7.319979	0.1077270826977475	-0.1077270826977475	7.019146	0.4102489959402622	-0.4102489959402622	6.1908164	-0.0368928048796613	0.0368928048796613	5.5278335	0.0195471154505037	-0.0195471154505037	7.6950264	0.2449984058432157	-0.2449984058432157	4.9188633	0.2186056749099189	-0.2186056749099189	0.6183143878719399	0.2954272702476577	-0.2954272702476577	0.609402947328702	-0.20356883649807708	0.20356883649807708	0.6657077564720871	0.007587695320951793	-0.007587695320951793	-0.20780293344914394	0.4489101242345035	-0.4489101242345035
ACH-000655	0.1242398304606129	CNS/Brain	False	-1.1191026304016831	-0.02962191175705778	7.4402213	0.1410245568495077	-0.1410245568495077	6.076078	-0.0936018679152301	0.0936018679152301	2.051661	-0.2734722112937524	0.2734722112937524	7.3085117	0.0891343300135978	-0.0891343300135978	7.216901	-0.0470844079881864	0.0470844079881864	6.2195463	0.0154756779799321	-0.0154756779799321	5.870387	0.2689349948131988	-0.2689349948131988	6.748072	0.3528925513684307	-0.3528925513684307	4.666774	0.3122731983737027	-0.3122731983737027	0.4840367077528464	-0.6731656396986794	0.6731656396986794	1.6966640878179138	-0.11884570921606492	0.11884570921606492	0.5388341768775049	0.33020624757485356	-0.33020624757485356	-0.1481316103948764	-0.09436004299081117	0.09436004299081117
ACH-000656	0.3465507612191089	Lymphoid	False	-1.1593209618656026	0.008872650760078302	6.416607	0.9868614005643108	-0.9868614005643108	6.411382	-0.0298318512844543	0.0298318512844543	2.1320043	-0.1451544181558564	0.1451544181558564	7.6911783	0.6206552842492825	-0.6206552842492825	7.9469705	1.6298768601694038	-1.6298768601694038	8.46954	-0.4078971881726151	0.4078971881726151	6.297749	0.2462844693957293	-0.2462844693957293	6.7196627	0.2946497768756798	-0.2946497768756798	7.222215	0.0615662037280042	-0.0615662037280042	0.7906927103929594	0.6050299546022021	-0.6050299546022021	0.5513427659501372	1.1116749808351023	-1.1116749808351023	0.8085263625325689	1.081022920685246	-1.081022920685246	-0.5459738300155544	0.4274143009043958	-0.4274143009043958
ACH-000657	0.3452758955091907	Ovary/Fallopian Tube	False	-1.147376142167302	-0.008128465745169332	5.593327	0.1863059539039006	-0.1863059539039006	6.583605	-0.0439472584873224	0.0439472584873224	2.570016	-0.2614476561594386	0.2614476561594386	7.799139	0.5490991295782746	-0.5490991295782746	7.4429684	0.0979322209685397	-0.0979322209685397	7.8923364	0.0112193112324671	-0.0112193112324671	6.3549705	-0.1233608998680258	0.1233608998680258	6.90147	0.5326733752579955	-0.5326733752579955	5.53437	0.0662522576551562	-0.0662522576551562	0.4375549859455674	-0.18116033513056382	0.18116033513056382	0.15411510362092615	0.10395311664779011	-0.10395311664779011	0.5213221524231678	1.1629920063119739	-1.1629920063119739	-0.6286072570970186	0.030034223742804716	-0.030034223742804716
ACH-000659	-1.0316955618520216	Lung	False			6.1971025			5.8585258			1.7441008			7.642153			6.77667			8.952872			4.594047			6.931553			6.180466			0.3762075562546818			-0.7484335378378824			0.121579958612926			0.8267649874063064		
ACH-000660	-0.5599711989846655	Lymphoid	False	-1.182102533697198	0.0007332030386448857	7.0411334	1.1149181531337569	-1.1149181531337569	6.3562546	0.1050192794738951	-0.1050192794738951	2.1127002	0.0972200332124883	-0.0972200332124883	6.0215154	0.0096943113475259	-0.0096943113475259	6.6308217	0.5777086142920147	-0.5777086142920147	6.34433	0.303675255483154	-0.303675255483154	5.2860975	0.3946444869846946	-0.3946444869846946	7.1940575	0.0197849987945803	-0.0197849987945803	4.5836515	0.1788165315625064	-0.1788165315625064	0.14799890459378787	0.5105603076508589	-0.5105603076508589	0.6215863066827156	0.14034528142934455	-0.14034528142934455	0.26470132169058275	0.18733468934457223	-0.18733468934457223	-0.29273745879427626	-0.19727177384406905	0.19727177384406905
ACH-000661	0.3815695535196996	Skin	False	-1.1432045866324319	-0.014926417462453339	0.87367386	-0.0179252449085817	0.0179252449085817	6.3708563	-0.2344496786587768	0.2344496786587768	3.1341043	-0.0869439951237261	0.0869439951237261	5.951392	0.1267939669758528	-0.1267939669758528	7.7264223	0.7953577395214767	-0.7953577395214767	4.617081	0.1374803947116374	-0.1374803947116374	5.2119117	0.2363216553441046	-0.2363216553441046	6.344356	0.8296076268015065	-0.8296076268015065	3.2972882	0.2056228744117134	-0.2056228744117134	-1.056067902693176	0.1991801479261698	-0.1991801479261698	0.4290950410315492	0.11365582447529946	-0.11365582447529946	0.4368016798846255	0.08295810219715562	-0.08295810219715562	0.07791939501859337	0.1387279635604695	-0.1387279635604695
ACH-000662	-0.4568570681036957	Lung	False	-1.0968757437638095	-0.001323871050232843	6.436903	0.076231370814511	-0.076231370814511	6.985182	-0.1468853779832881	0.1468853779832881	2.656874	-0.1583395497432329	0.1583395497432329	6.957694	0.5121350106171192	-0.5121350106171192	6.745977	0.1595659269035123	-0.1595659269035123	5.8101397	0.3318856379468995	-0.3318856379468995	4.7780614	-0.1425352103136199	0.1425352103136199	6.9421625	0.174911575934469	-0.174911575934469	5.8601832	0.1665106063756684	-0.1665106063756684	0.369144444769093	0.05749705190896829	-0.05749705190896829	0.40170812583121485	0.6235934270251804	-0.6235934270251804	0.07059542672647452	0.5086970679503746	-0.5086970679503746	0.19384615794985827	0.3382732923189211	-0.3382732923189211
ACH-000663	0.4089926328218454	Ovary/Fallopian Tube	False	-1.08976026943011	-0.011574197127705332	8.999805	-0.3958676859219725	0.3958676859219725	7.363329	0.0976736931573407	-0.0976736931573407	3.0791512	-0.0736928148027915	0.0736928148027915	5.154279	0.360384589875027	-0.360384589875027	8.408525	0.4332176759481711	-0.4332176759481711	4.7262483	0.1058581853716468	-0.1058581853716468	4.3829093	0.1113163420334113	-0.1113163420334113	5.535916	0.4688568211165697	-0.4688568211165697	3.8996108	-0.1694631105875889	0.1694631105875889	0.2481952981236504	-0.25333423281437306	0.25333423281437306	1.1537129868405218	-0.4585908524726072	0.4585908524726072	-0.6973963991482259	-0.6102644927745395	0.6102644927745395	-0.32464894693744284	-0.11535848951941004	0.11535848951941004
ACH-000664	-0.0257970771807685	Lymphoid	False	-1.1765775392682851	-0.02347976280352983	7.5254345	0.478569556798895	-0.478569556798895	8.8575115	0.0625590430977035	-0.0625590430977035	4.1917286	-0.2140534759693541	0.2140534759693541	9.296498	0.4287163972105399	-0.4287163972105399	7.8914676	1.1328117206999462	-1.1328117206999462	8.443975	0.0873077769108129	-0.0873077769108129	6.4575057	0.0859567057516804	-0.0859567057516804	6.704623	0.1727047685978324	-0.1727047685978324	5.5217514	0.0566733534731435	-0.0566733534731435	1.090037649176231	0.42363518011998935	-0.42363518011998935	-0.5137064892316693	0.5810145218893885	-0.5810145218893885	0.24242452180010804	1.7454179914848034	-1.7454179914848034	-0.4564285140255185	0.5569743143182064	-0.5569743143182064
ACH-000665	-0.1760062526416464	Lung	False	-1.1076843425841274	-0.017834221341792356	7.2486296	0.0668298627313182	-0.0668298627313182	6.5469656	0.0280387360173856	-0.0280387360173856	2.760666	-0.2894886882583914	0.2894886882583914	6.046764	0.2590376251796573	-0.2590376251796573	3.4780788	0.0472097683184117	-0.0472097683184117	3.9685884	0.74499673640615	-0.74499673640615	4.8968	0.0845645409705035	-0.0845645409705035	6.8560767	0.1142284527004827	-0.1142284527004827	2.440878	0.1366920776532127	-0.1366920776532127	-0.618647688963683	0.03454676127730442	-0.03454676127730442	0.7924992459466877	0.06819489677447006	-0.06819489677447006	-0.49039791952858736	-0.9186902581835461	0.9186902581835461	0.06698029991572303	0.2184806558858787	-0.2184806558858787
ACH-000666	0.3725461484043886	Lung	False	-1.0983633433280664	-0.004423425930460551	5.9643707	-0.1087795383528485	0.1087795383528485	5.4897614	-0.385758841850265	0.385758841850265	2.3141744	-0.0265883590707223	0.0265883590707223	6.6465445	0.0406781625536008	-0.0406781625536008	6.0264215	1.0701351645991368	-1.0701351645991368	6.2353363	0.1800752551085983	-0.1800752551085983	5.1922097	-0.12379423711695	0.12379423711695	6.1170177	0.6935093282311444	-0.6935093282311444	3.6845157	0.1221321127204477	-0.1221321127204477	-0.20782260039135023	-0.5215467813295768	0.5215467813295768	0.11038224238150166	-1.1478729618242176	1.1478729618242176	-0.16151784285151152	-0.03993904571563933	0.03993904571563933	-0.1504450782297363	-0.22013894256444017	0.22013894256444017
ACH-000667	0.6918576348174205	Lung	False	-1.0861443925925303	0.0004437617962802558	6.2454195	0.1888267568298547	-0.1888267568298547	6.208802	0.1987308487420273	-0.1987308487420273	1.9880011	-0.2252220710501102	0.2252220710501102	7.871659	0.1803949312021877	-0.1803949312021877	7.438484	0.7490162106171669	-0.7490162106171669	7.1401753	0.2698437979912035	-0.2698437979912035	4.2777467	0.1358999093167012	-0.1358999093167012	5.9043374	0.2548974510094054	-0.2548974510094054	3.8936632	0.0583065309598406	-0.0583065309598406	0.30775832729050046	0.19608520557374162	-0.19608520557374162	-0.4169443254454954	0.4685015595246898	-0.4685015595246898	-1.0579212736400154	0.15935875632613244	-0.15935875632613244	-0.31222948518754046	-0.42808132779196656	0.42808132779196656
ACH-000668	0.2685746213628113	Breast	False	-1.0062456198739433	-0.013907321897896311	6.7946367	0.2271655664867114	-0.2271655664867114	6.3324933	-0.1454563352426592	0.1454563352426592	2.2056208	0.2029757610224054	-0.2029757610224054	7.5714264	0.3497665125532393	-0.3497665125532393	7.6577544	1.1701710961592462	-1.1701710961592462	6.7542996	0.2777126826419038	-0.2777126826419038	4.9894342	-0.0492880848776502	0.0492880848776502	6.6064553	0.1014622507838477	-0.1014622507838477	4.965281	-0.0283077888961325	0.0283077888961325	0.14098991452259163	0.4616951584158781	-0.4616951584158781	0.34265686771826326	-0.06955300103025946	0.06955300103025946	-0.09672985423198485	-0.907722631138147	0.907722631138147	0.25364995676429897	0.05096642833771983	-0.05096642833771983
ACH-000669	0.2433629804907411	Lung	False			5.953845			5.1983447			1.3707948			7.0430055			6.069412			5.743211			6.282121			6.0792375			3.4918275			-0.44737755551888103			0.13595251730752156			0.1464318225218902			0.09238393662453574		
ACH-000670	-0.2447508904543287	Lung	False			5.5049763			6.278234			2.4701724			6.8162284			7.3010387			9.666151			7.0908427			6.7804937			4.967565			-0.18670954890639843			-1.0655827379173415			0.47491861414854775			-0.1373626574981729		
ACH-000671	-1.8394420271961969	Liver	False	-1.1352489018970349	-0.020998663072714786	7.3987436	0.009680965787478	-0.009680965787478	6.2974153	0.0256534013733789	-0.0256534013733789	2.0654895	-0.2919952037601454	0.2919952037601454	6.5185947	0.1207369619264187	-0.1207369619264187	6.037709	0.1541141241631307	-0.1541141241631307	6.167727	0.6230691641489197	-0.6230691641489197	5.459025	-0.0391081998479992	0.0391081998479992	5.4386387	0.466997631091379	-0.466997631091379	4.7324214	0.2015979734347932	-0.2015979734347932	-0.27129446371610844	0.035612736727010284	-0.035612736727010284	-0.7063687020060994	0.047983369668462575	-0.047983369668462575	-0.41504606659272225	0.7181609947062827	-0.7181609947062827	0.29531385954837014	-0.011523349201056786	0.011523349201056786
ACH-000672	0.6502146573753921	Lung	False	-1.0554770918751257	-0.03077422833752882	7.1398377	-0.2955092320590432	0.2955092320590432	6.693947	0.0124042445266594	-0.0124042445266594	2.3391943	0.1228634413746623	-0.1228634413746623	6.94528	0.3853182616202389	-0.3853182616202389	4.640135	-0.0875207976602379	0.0875207976602379	5.2257414	-0.2785799205017902	0.2785799205017902	4.761312	0.0715596078300208	-0.0715596078300208	6.1597443	0.1042158637248708	-0.1042158637248708	3.6733077	0.0477636098053956	-0.0477636098053956	0.1443374057149767	-0.8372783784511605	0.8372783784511605	1.6742187970744975	0.16006661941751787	-0.16006661941751787	-0.34154415390026804	-0.4113285159914325	0.4113285159914325	0.03357754299313055	0.13845455157647482	-0.13845455157647482
ACH-000673	0.4157282087398506	CNS/Brain	False	-1.122187160366857	-0.00447744710056293	7.2607408	0.076139539068578	-0.076139539068578	5.9731154	0.0479867036376752	-0.0479867036376752	1.8182575	-0.2373204269048769	0.2373204269048769	6.3415017	0.1563216557707225	-0.1563216557707225	4.91139	0.0830663889642718	-0.0830663889642718	4.448022	0.5713149109742359	-0.5713149109742359	4.119522	0.1436678525052754	-0.1436678525052754	6.8195024	0.1010407090098962	-0.1010407090098962	4.335612	0.0076525595541653	-0.0076525595541653	-0.1550522547957366	-0.17812482252276038	0.17812482252276038	1.1384818568459547	0.08014902513104499	-0.08014902513104499	-0.13180484118789496	-0.9671645129356694	0.9671645129356694	0.12994452751050267	0.022049482524784194	-0.022049482524784194
ACH-000674	-0.1255698688772431	Esophagus/Stomach	False			6.618766			6.479832			3.4063787			7.045388			4.608011			6.05026			5.852718			5.989112			3.2987375			-0.389320479694325			-0.6040801159519744			0.10003070929988064			0.3290253261982343		
ACH-000675	0.3196777066476244	Lung	False			7.4797964			6.871092			3.0319967			7.4065027			5.083094			5.3339176			5.048445			5.9285336			3.8575132			-0.04171363766172054			0.1036303003490509			-0.12048878904527052			0.07316250100161427		
ACH-000676	0.71347236663264	Skin	False	-1.1481436870559714	-0.01953644662629917	6.9500017	0.2965176237819604	-0.2965176237819604	6.539297	0.1325332542577147	-0.1325332542577147	4.0009193	-0.2025948179702841	0.2025948179702841	7.3084574	0.3062063631327382	-0.3062063631327382	7.4654684	-0.1247865029367046	0.1247865029367046	5.296417	1.7519774524547014	-1.7519774524547014	5.7690496	0.0921103077328867	-0.0921103077328867	6.591777	0.4016031886176249	-0.4016031886176249	3.8034956	0.1739206693961349	-0.1739206693961349	0.31193534366877135	0.7060958677557433	-0.7060958677557433	1.010274132521643	-0.07634351809462883	0.07634351809462883	0.49854973365070165	0.5051013430310367	-0.5051013430310367	0.0645105583820838	0.10478914985053735	-0.10478914985053735
ACH-000677	0.4340313821644289	Lung	False	-1.110693210186184	-0.05211482277273443	8.255576	-0.0036759927170551	0.0036759927170551	7.274327	0.0731754064103999	-0.0731754064103999	2.4895687	-0.1954408906065644	0.1954408906065644	7.3702602	0.2030737184676771	-0.2030737184676771	8.10595	-0.109328738883956	0.109328738883956	7.4832516	0.2784642283361228	-0.2784642283361228	6.8068523	0.0969401514510982	-0.0969401514510982	6.6458154	0.1609336186569676	-0.1609336186569676	4.1007757	-0.0420549454510048	0.0420549454510048	0.7145818191014791	-0.35178018403298955	0.35178018403298955	0.1300117516668783	-1.1554890836082081	1.1554890836082081	0.6123058172555742	1.7407491104612312	-1.7407491104612312	-0.08904704115972238	-0.01655000723352042	0.01655000723352042
ACH-000678	0.2099928852066208	Esophagus/Stomach	False			7.7289815			6.4985127			2.4041429			6.3202357			7.8813586			4.486238			5.1669445			6.604147			4.3658533			0.26117184201553884			0.5653969264450561			-0.5701111657682448			0.3559758984041159		
ACH-000679	0.3752652034038806	Esophagus/Stomach	False			4.870927			7.0237985			3.1005454			8.512132			6.9728994			8.784396			6.129977			5.278189			5.594516			0.26626845937428917			-0.25265316427601703			-0.40128555645963304			0.450810942943881		
ACH-000680	0.6820934204787347	Bowel	False			6.7171555			6.6299148			2.4285176			6.265512			4.510133			5.30882			5.1566796			6.483248			4.387466			-0.22044756168504617			0.008308065108462246			0.2412326596198445			0.702777428502713		
ACH-000681	0.6518206134095955	Lung	False	-1.092949276753026	-0.029251818783071464	7.885904	0.1479416672954463	-0.1479416672954463	6.926699	-0.2700873842896769	0.2700873842896769	2.9700584	-0.2857513983303189	0.2857513983303189	7.7069106	0.3148239032633056	-0.3148239032633056	9.579586	0.1766068344185372	-0.1766068344185372	6.4115176	0.3369867223346926	-0.3369867223346926	5.2833033	0.0372519263440045	-0.0372519263440045	7.1642632	0.2970257283816079	-0.2970257283816079	2.9002504	0.1490578315193398	-0.1490578315193398	0.9375767415402865	0.10004613363563732	-0.10004613363563732	0.3649192944843566	-0.25694660102283423	0.25694660102283423	0.10272942813786234	0.15052238202708149	-0.15052238202708149	-0.4159955946661187	0.3591051078481741	-0.3591051078481741
ACH-000682	-1.115167016874545	Head and Neck	False	-1.1091404830010347	0.0011464779614646825	5.808259	-0.0101632753349338	0.0101632753349338	6.9084888	0.089887562055582	-0.089887562055582	2.792695	-0.2614025346538008	0.2614025346538008	7.305387	0.2210818587504261	-0.2210818587504261	9.085621	0.2630746071902962	-0.2630746071902962	7.34474	0.1629774858994306	-0.1629774858994306	4.933856	0.0797160494801651	-0.0797160494801651	6.308987	0.1395225309830112	-0.1395225309830112	3.8137505	0.1327656796796792	-0.1327656796796792	0.27941120352189003	-0.23642771694384934	0.23642771694384934	-0.16078071202657707	0.20569144464457365	-0.20569144464457365	-0.5602666571285817	0.15571946316919352	-0.15571946316919352	0.3928076956155124	-0.2819500509636166	0.2819500509636166
ACH-000683	-2.115191052358431	Bowel	False	-1.1136222917196452	-0.029194281038525262	5.2427206	0.2948120760504547	-0.2948120760504547	7.213357	-0.1375079085966367	0.1375079085966367	3.0123951	-0.1655459231593781	0.1655459231593781	8.214567	0.2413990732225238	-0.2413990732225238	9.428854	0.1301535462769891	-0.1301535462769891	8.450052	-0.0264326696002181	0.0264326696002181	6.0691524	-0.0147427326312763	0.0147427326312763	7.074741	0.1835188227827058	-0.1835188227827058	5.938695	-0.0326852739643467	0.0326852739643467	0.56109565821194	-0.41190133437215976	0.41190133437215976	0.12447778186703357	0.23085006597006696	-0.23085006597006696	0.4763706736825837	-0.44020235877237673	0.44020235877237673	0.4066050775822545	0.4122301162568929	-0.4122301162568929
ACH-000684	0.7115920545772131	Kidney	False	-1.0180025709405203	-0.030644862279224167	7.450774	0.4065004180595576	-0.4065004180595576	6.782068	-0.3391658628916095	0.3391658628916095	2.3216338	-0.0797417208403389	0.0797417208403389	7.3616805	0.500852355115581	-0.500852355115581	5.925119	0.0568750904428677	-0.0568750904428677	6.3819237	-0.1338774352983334	0.1338774352983334	5.2602515	-0.1547456246573259	0.1547456246573259	5.660726	0.0141453079140107	-0.0141453079140107	2.75793	-0.0573278719708916	0.0573278719708916	0.1909392590694894	-0.27050969939888364	0.27050969939888364	0.823548498814076	-0.363637040919406	0.363637040919406	-0.3425855108231841	-0.9378321468645108	0.9378321468645108	-0.4018490666760224	-0.22301046267932423	0.22301046267932423
ACH-000685	-0.6258257190360567	Pancreas	False	-1.1420647897477418	-0.024803058122253623	5.49014	0.0687691600848896	-0.0687691600848896	7.064527	0.0078813318013328	-0.0078813318013328	3.0654724	-0.2602111142804983	0.2602111142804983	7.3560643	0.2513581618475307	-0.2513581618475307	7.783568	0.3709441017844445	-0.3709441017844445	7.3382463	0.2064691242855756	-0.2064691242855756	6.350071	0.125535745119102	-0.125535745119102	7.0119205	0.0442047974170109	-0.0442047974170109	4.4808726	0.1098849209838831	-0.1098849209838831	-0.0362125733476964	0.3175346080449372	-0.3175346080449372	-0.0589434699461188	0.7265723827232919	-0.7265723827232919	0.08969479455903595	-0.13073957673069816	0.13073957673069816	0.10726701385573406	-0.11049879504021659	0.11049879504021659
ACH-000686	-1.8622287645926137	Liver	False			7.6837106			6.2042384			2.60562			8.500471			7.1112714			6.829558			6.1912804			5.5646615			4.6825733			0.3797906303353345			0.7896637731564518			0.5823209628867191			0.047830621893186126		
ACH-000687	0.3882631830763915	Lymphoid	False			7.2491703			6.9992785			3.0057557			6.659154			6.173861			5.071492			5.4345284			7.4929748			3.108817			0.193005372842413			0.42861014568953926			0.7536782289815975			-0.48876341136077844		
ACH-000688	0.2775039756321478	Ovary/Fallopian Tube	False	-1.0326173796903126	-0.017402427129667258	5.947229	0.1622940637818226	-0.1622940637818226	7.272574	0.0059749036471062	-0.0059749036471062	2.849613	0.0494620200076925	-0.0494620200076925	7.07128	0.0425868551629432	-0.0425868551629432	3.9614751	-0.031829147821589	0.031829147821589	4.322923	-0.0202281054553923	0.0202281054553923	4.018563	-0.1597771603087673	0.1597771603087673	5.3049893	0.5705704048808278	-0.5705704048808278	2.031014	0.2158132304581648	-0.2158132304581648	-0.33845162039025006	-0.8976016458986994	0.8976016458986994	0.9255758219789123	-0.5219252555519075	0.5219252555519075	-0.13496270546461156	-1.2564899355010282	1.2564899355010282	-0.15871283709824358	-0.08719397432191231	0.08719397432191231
ACH-000689	0.3635948501064727	Soft Tissue	False			7.865269			6.4237833			2.3328226			7.020969			6.235411			6.6203914			5.48693			4.8623223			3.7018707			0.003995124449159115			-0.33270386903017946			-0.6086804185217207			-0.17817288627652325		
ACH-000690	0.4354403560137406	Lung	False			5.8533545			6.554245			2.29928			8.124814			9.629486			5.3219786			5.4141726			6.931707			4.218332			0.41612346543538486			0.44552372290510245			0.36333405142813063			0.08721912886295871		
ACH-000691	-0.5774984444704611	Breast	False			7.0219903			5.8662777			1.6442624			6.3272614			5.8477015			5.3285494			4.766007			5.911109			5.9107327			-0.2185069133601417			-0.6217824461399031			-0.018176207874528262			0.19798837336386332		
ACH-000692	-2.8430153783017778	Head and Neck	False			5.559504			7.674517			3.2217271			6.996615			8.1203575			7.6189213			5.9778113			6.3950596			4.8312035			0.19483805250695815			-0.10703302185491448			-0.33439889250743854			0.48290806206331005		
ACH-000693	-0.1768712365129431	Esophagus/Stomach	False	-1.183060352238677	-0.016297281533404782	6.0519986	0.256983522202848	-0.256983522202848	6.648966	0.0409752896062357	-0.0409752896062357	2.3795655	-0.2006554432003064	0.2006554432003064	7.181202	0.2210055812787879	-0.2210055812787879	9.055356	0.1261074662849488	-0.1261074662849488	5.724844	0.1268831492895528	-0.1268831492895528	5.6419187	0.1214365722592191	-0.1214365722592191	7.1277466	0.2956580582637148	-0.2956580582637148	3.4318435	0.1798552918584367	-0.1798552918584367	0.23001338938465296	-0.18198210127618938	0.18198210127618938	0.3404195048720123	1.0244576587072294	-1.0244576587072294	-0.13553819294432864	0.8457532715858026	-0.8457532715858026	-0.7559117006404872	0.17363918986844584	-0.17363918986844584
ACH-000694	-1.1144105548697811	Esophagus/Stomach	False	-1.1377006940376713	-0.015322417421993856	5.290384	-0.0184517196466067	0.0184517196466067	6.933148	-0.1115798867346675	0.1115798867346675	2.5142334	-0.2666830584449299	0.2666830584449299	6.0109053	0.1548803328731567	-0.1548803328731567	7.9373446	0.024454773696268	-0.024454773696268	5.1681566	0.142645168045919	-0.142645168045919	5.6363316	0.0077280103637858	-0.0077280103637858	7.5315685	0.229650432469337	-0.229650432469337	3.6397762	0.0304240341176327	-0.0304240341176327	-0.38207093745142434	-0.22019505509615747	0.22019505509615747	0.020307242813660482	0.4283783439069659	-0.4283783439069659	0.44389854690233116	0.3025513666823272	-0.3025513666823272	0.29557002380282044	0.019936985780873835	-0.019936985780873835
