file_path	line_no	matching_text	pattern	category	territory	suggested_action	replacement_or_note	line_excerpt
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	42	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- 올바른 비교: Korean PTC (HT-enriched) vs **Korean general population** (Lee 2014) + Chinese GD (Chu 2018) vs **Chinese gene
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	47	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		> "Task A — Graves'/autoimmune thyroid open dataset 탐색"
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	48	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		> "Graves' paper trajectory 는 cancer paper 와 별개 별도 paper"
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	51	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		> "Graves' disease autoimmune molecular phenotype paper" (별도 paper trajectory)
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	53	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**위치 3**: `v17_paper2_pillar1_forest_strong.md` (위 Conflation 1) — Paper 2 에서 GD cohort 사용
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	56	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- 4/29 + 4/30 결정: **GD = 별도 paper** (J Autoimmun / Front Immunol target)
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	57	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- 5/3 결정: **Paper 2 (PTC + HT)** 의 Pillar 1 forest 에 GD cohort 사용 → 4/29-4/30 결정 위반
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	58	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- Paper 2 의 substrate 는 HT, GD 가 아님 → GD comparison 은 Paper 3 (별도) 으로 이동해야
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	58	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- Paper 2 의 substrate 는 HT, GD 가 아님 → GD comparison 은 Paper 3 (별도) 으로 이동해야
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	62	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	WHITELIST_REVIEW	Hashimoto-overlap PTC	**위치**: 다수 memory 파일 + manuscript_v8 파일 — "autoimmune-PTC" 라는 generic term 사용
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	65	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	WHITELIST_REVIEW	Hashimoto-overlap PTC	- "autoimmune-PTC" 가 HT-PTC 와 GD-PTC 양쪽 다 포괄하는 듯 모호
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	65	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- "autoimmune-PTC" 가 HT-PTC 와 GD-PTC 양쪽 다 포괄하는 듯 모호
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	67	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	WHITELIST_REVIEW	Hashimoto-overlap PTC	- "autoimmune-PTC" 사용 시 reviewer 가 GD-PTC 까지 포함하는지 의심
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	67	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- "autoimmune-PTC" 사용 시 reviewer 가 GD-PTC 까지 포함하는지 의심
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	72	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	WHITELIST_REVIEW	Hashimoto-overlap PTC	- ❌ "autoimmune-PTC" (모호)
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	73	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- ❌ "autoimmune-thyroid-PTC" (HT 와 GD 짬뽕)
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	87	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		| **GD 언급** | ❌ **완전 제외** |
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	97	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		| **HLA framing (정정)** | "DPB1\*05:01 53.2% in Korean PTC pool exceeds Korean general population baseline (~38-42%, Lee 
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	97	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		| **HLA framing (정정)** | "DPB1\*05:01 53.2% in Korean PTC pool exceeds Korean general population baseline (~38-42%, Lee 
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	97	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		| **HLA framing (정정)** | "DPB1\*05:01 53.2% in Korean PTC pool exceeds Korean general population baseline (~38-42%, Lee 
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	98	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		| **GD 언급** | ⚠️ **Background reference only** (DPB1\*05:01 의 East-Asian thyroid autoimmunity 일반 위험 맥락 1줄). Forest meta 
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	98	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		| **GD 언급** | ⚠️ **Background reference only** (DPB1\*05:01 의 East-Asian thyroid autoimmunity 일반 위험 맥락 1줄). Forest meta 
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	99	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		| **Forest meta 정정** | 현재 "Korean PTC vs Chu GD direct" → "Within-population elevation: Korean PTC vs Korean baseline (L
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	99	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		| **Forest meta 정정** | 현재 "Korean PTC vs Chu GD direct" → "Within-population elevation: Korean PTC vs Korean baseline (L
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	102	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		## Topic 3 — Paper 3 (Graves' disease paper, J Autoimmun target, BACKBURNER)
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	106	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		| **Working Title** | "Graves' disease autoimmune molecular phenotype" (별도 paper trajectory, `v17_graves_pivot.md` 참조) |
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	107	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		| **Substrate** | TBD — Bundang Graves' BTC cohort (없으면 Chu 2018 published summary stats only) |
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	109	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		| **HLA framing** | DPB1\*05:01 OR=1.90 in Chinese GD (Chu 2018) — 본 paper 의 main pillar |
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	110	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		| **HT 언급** | ❌ **완전 제외** (paper substrate 가 GD only) |
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	112	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**3-topic 격리 strict rule**: Topic 1/2/3 substrate (cohort + disease) 정확히 다름. Cohort comparison 시 same-disease 만 직접 비교, c
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	124	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**현재 (잘못된)**: Korean PTC vs Chu GD 직접 forest meta
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	127	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- (b) Chu 2018 GD vs Chu 2018 Chinese controls (already published) — separate panel, background context
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	128	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- (c) DPB1\*05:01 의 "East Asian thyroid autoimmunity allele" 일반 framing — HT + GD 양쪽 risk
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	136	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	WHITELIST_REVIEW	Hashimoto-overlap PTC	**목표**: Conflation 3 정정 — "autoimmune-PTC" → "PTC with concurrent HT" 일관 표현.
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	138	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	WHITELIST_REVIEW	Hashimoto-overlap PTC	**작업**: manuscript_v8 + memory 파일들에서 "autoimmune-PTC" → "Hashimoto-overlap PTC (PTC+HT)" 일괄 정정. Paper 1 의 Section 2.4b +
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	144	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**목표**: Conflation 2 정정 — 4/29-4/30 결정 (GD = 별도 paper) 와 5/3 결정 (Paper 2 에 GD 사용) 모순 해결.
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	144	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**목표**: Conflation 2 정정 — 4/29-4/30 결정 (GD = 별도 paper) 와 5/3 결정 (Paper 2 에 GD 사용) 모순 해결.
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	147	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- `v17_paper2_pillar1_forest_strong.md` 의 framing 정정 (HT-substrate 명시 + Chu GD 는 background reference only)
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	162	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		| Title | ❌ 영향 없음 (HT/GD 단어 없음) | 없음 |
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	165	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	WHITELIST_REVIEW	Hashimoto-overlap PTC	| Section 2.4b (immune-overlap teaser) | ⚠️ minor — "autoimmune-PTC" → "Hashimoto-overlap PTC" 표현 정정 | 1-line edit |
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	167	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	WHITELIST_REVIEW	Hashimoto-overlap PTC	| Discussion 3.3 (East-Asian) | ⚠️ minor — "autoimmune-PTC" 표현 정정 | 1-line edit |
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	189	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- ★ **Paper 2/3 cite expansion**: HT-specific vs GD-specific HLA literature 분리 검색
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	204	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	WHITELIST_REVIEW	Hashimoto-overlap PTC	- 4.2 "autoimmune-PTC" → "Hashimoto-overlap PTC" 일괄 정정 (30 min)
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	215	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**Paper 3 (Graves)**: Bundang outreach 응답 wait → backburner
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	221	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**본인 catch 정확함. Paper 1 은 거의 영향 없음 (sub-B teaser + 1-line 표현 정정), Paper 2 forest meta framing 은 fundamental error (HT co
manuscript_v8/_audit_HT_vs_GD_2026_05_02.md	221	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**본인 catch 정확함. Paper 1 은 거의 영향 없음 (sub-B teaser + 1-line 표현 정정), Paper 2 forest meta framing 은 fundamental error (HT co
manuscript_v8/_for_web_claude_full_v1_review.md	73	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	REPLACE	Hashimoto-overlap PTC	> "A full characterization of the autoimmune-PTC mechanism axis — including Pan-Asian HLA repertoire, B cell receptor cl
manuscript_v8/_for_web_claude_prompt1_review.md	28	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		| 1 | Korean Pan-Asian HLA cohort n=874 | K2+Lee+GSE286332-PTC arcasHLA, DPB1*05:01 53.2%, Chen 2018 GD forest replicati
manuscript_v8/_for_web_claude_prompt1_review.md	32	Autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	REPLACE	Hashimoto-overlap PTC	| 5 | Autoimmune-PTC mechanism layer | TCGA Hashimoto-like 18-30% (DM2 OR up to 5×, p=6e-10), HLA-II 140% mediation, BCR
manuscript_v8/_for_web_claude_prompt1_review.md	44	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	REPLACE	Hashimoto-overlap PTC	- Validation: K2 PRJEB11591 n=260, Lee n=632 GSE213647, MSK-IMPACT n=117 (Landa 2016 Cell, +12 SV), GSE286332 n=18 (auto
manuscript_v8/_for_web_claude_prompt1_review.md	107	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	REPLACE	Hashimoto-overlap PTC	| **Foregrounds** | DM1/DM2 split + R4-2 fusion+/− heterogeneity + Pillar 5 autoimmune-PTC |
manuscript_v8/_for_web_claude_prompt1_review.md	236	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	REPLACE	Hashimoto-overlap PTC	### Q4. Pillar 5 (autoimmune-PTC) 위치
manuscript_v8/_paper2_isolated_resume_response.md	8	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- _audit_HT_vs_GD_2026_05_02.md (HT vs GD conflation audit)
manuscript_v8/_paper2_isolated_resume_response.md	28	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		| **GD reference 허용 한도** | "shared genetic background" 정도 1-line; disease equivalence 주장 X; mechanism 직접 사용 X |
manuscript_v8/_paper2_isolated_resume_response.md	29	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		| **Paper 1/3/4 boundary** | DM1/DM2 cluster mechanism deep dive X · ICI/HLA LOH/neoantigen X · GD/TSAb/hyperthyroid X |
manuscript_v8/_paper2_isolated_resume_response.md	29	TSAb	\bTSAb\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		| **Paper 1/3/4 boundary** | DM1/DM2 cluster mechanism deep dive X · ICI/HLA LOH/neoantigen X · GD/TSAb/hyperthyroid X |
manuscript_v8/_paper2_isolated_resume_response.md	29	HLA LOH	\bHLA LOH\b	Forbidden_§2.3	Paper3_ICI	WHITELIST_REVIEW		| **Paper 1/3/4 boundary** | DM1/DM2 cluster mechanism deep dive X · ICI/HLA LOH/neoantigen X · GD/TSAb/hyperthyroid X |
manuscript_v8/_paper2_isolated_resume_response.md	29	neoantigen	\bneoantigen\b	Forbidden_§2.3	Paper3_ICI	WHITELIST_REVIEW		| **Paper 1/3/4 boundary** | DM1/DM2 cluster mechanism deep dive X · ICI/HLA LOH/neoantigen X · GD/TSAb/hyperthyroid X |
manuscript_v8/_paper2_isolated_resume_response.md	37	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**Paper 4 territory (GD)**:
manuscript_v8/_paper2_isolated_resume_response.md	38	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- Graves, GD, TSAb, TSI, thyroid-stimulating antibody
manuscript_v8/_paper2_isolated_resume_response.md	38	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- Graves, GD, TSAb, TSI, thyroid-stimulating antibody
manuscript_v8/_paper2_isolated_resume_response.md	38	TSAb	\bTSAb\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- Graves, GD, TSAb, TSI, thyroid-stimulating antibody
manuscript_v8/_paper2_isolated_resume_response.md	38	TSI	\bTSI\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- Graves, GD, TSAb, TSI, thyroid-stimulating antibody
manuscript_v8/_paper2_isolated_resume_response.md	38	thyroid-stimulating antibody	\bthyroid-stimulating antibody\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- Graves, GD, TSAb, TSI, thyroid-stimulating antibody
manuscript_v8/_paper2_isolated_resume_response.md	39	hyperthyroidism	\bhyperthyroidism\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- hyperthyroidism, thyrotoxicosis, exophthalmos
manuscript_v8/_paper2_isolated_resume_response.md	39	thyrotoxicosis	\bthyrotoxicosis\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- hyperthyroidism, thyrotoxicosis, exophthalmos
manuscript_v8/_paper2_isolated_resume_response.md	39	exophthalmos	\bexophthalmos\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- hyperthyroidism, thyrotoxicosis, exophthalmos
manuscript_v8/_paper2_isolated_resume_response.md	40	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- Graves' ophthalmopathy, TED, thyroid eye disease
manuscript_v8/_paper2_isolated_resume_response.md	40	Graves' ophthalmopathy	Graves['']?\s+ophthalmopathy	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- Graves' ophthalmopathy, TED, thyroid eye disease
manuscript_v8/_paper2_isolated_resume_response.md	40	TED	\bTED\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- Graves' ophthalmopathy, TED, thyroid eye disease
manuscript_v8/_paper2_isolated_resume_response.md	40	thyroid eye disease	\bthyroid eye disease\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- Graves' ophthalmopathy, TED, thyroid eye disease
manuscript_v8/_paper2_isolated_resume_response.md	41	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- Bundang Graves cohort
manuscript_v8/_paper2_isolated_resume_response.md	41	Bundang Graves cohort	\bBundang Graves'?\s*cohort\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- Bundang Graves cohort
manuscript_v8/_paper2_isolated_resume_response.md	45	BRAF/RAS driver mechanism deep	\bBRAF/RAS driver mechanism deep\b	Forbidden_§2.2	Paper1_cancer	WHITELIST_REVIEW		- BRAF/RAS driver mechanism deep dive
manuscript_v8/_paper2_isolated_resume_response.md	46	TERT promoter kinetics	\bTERT promoter kinetics\b	Forbidden_§2.2	Paper1_cancer	WHITELIST_REVIEW		- TERT promoter kinetics
manuscript_v8/_paper2_isolated_resume_response.md	47	kinase fusion mechanism	\bkinase fusion mechanism\b	Forbidden_§2.2	Paper1_cancer	WHITELIST_REVIEW		- kinase fusion mechanism
manuscript_v8/_paper2_isolated_resume_response.md	48	dark matter subtype mechanism	\bdark matter subtype mechanism\b	Forbidden_§2.2	Paper1_cancer	WHITELIST_REVIEW		- dark matter subtype mechanism
manuscript_v8/_paper2_isolated_resume_response.md	49	TROP2	\bTROP2\b	Forbidden_§2.2	Paper1_cancer	WHITELIST_REVIEW		- TROP2 / sacituzumab
manuscript_v8/_paper2_isolated_resume_response.md	49	sacituzumab	\bsacituzumab\b	Forbidden_§2.2	Paper1_cancer	WHITELIST_REVIEW		- TROP2 / sacituzumab
manuscript_v8/_paper2_isolated_resume_response.md	50	H&E-DM1	\bH&E-DM1\b	Forbidden_§2.2	Paper1_cancer	WHITELIST_REVIEW		- TCGA WSI / H&E-DM1
manuscript_v8/_paper2_isolated_resume_response.md	50	TCGA WSI	\bTCGA WSI\b	Forbidden_§2.2	Paper1_cancer	WHITELIST_REVIEW		- TCGA WSI / H&E-DM1
manuscript_v8/_paper2_isolated_resume_response.md	51	image-DM1	\bimage-DM1\b	Forbidden_§2.2	Paper1_cancer	WHITELIST_REVIEW		- image-DM1
manuscript_v8/_paper2_isolated_resume_response.md	54	ICI response prediction	\bICI response prediction\b	Forbidden_§2.3	Paper3_ICI	WHITELIST_REVIEW		- ICI response prediction
manuscript_v8/_paper2_isolated_resume_response.md	55	HLA LOH	\bHLA LOH\b	Forbidden_§2.3	Paper3_ICI	WHITELIST_REVIEW		- HLA LOH
manuscript_v8/_paper2_isolated_resume_response.md	56	neoantigen	\bneoantigen\b	Forbidden_§2.3	Paper3_ICI	WHITELIST_REVIEW		- neoantigen
manuscript_v8/_paper2_isolated_resume_response.md	57	DIAL audit	\bDIAL audit\b	Forbidden_§2.3	Paper3_ICI	WHITELIST_REVIEW		- DIAL audit
manuscript_v8/_paper2_isolated_resume_response.md	58	pan-cancer ICI	\bpan-cancer ICI\b	Forbidden_§2.3	Paper3_ICI	WHITELIST_REVIEW		- pan-cancer ICI
manuscript_v8/_paper2_isolated_resume_response.md	59	C5AR1 anti-PD-1 synergy	\bC5AR1 anti-PD-1 synergy\b	Forbidden_§2.3	Paper3_ICI	WHITELIST_REVIEW		- C5AR1 anti-PD-1 synergy
manuscript_v8/_paper2_isolated_resume_response.md	111	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- **B 먼저** — Conflation 1 (Korean PTC vs Chu 2018 GD direct comparison) 의 정정 spec. AFND South Korea baseline 결정이 Paper 2
manuscript_v8/_paper2_isolated_resume_response.md	112	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	WHITELIST_REVIEW	Hashimoto-overlap PTC	- **C 동시** — Terminology contamination 차단이 outline/prose 작성 전에 base layer. "autoimmune-PTC" + "GD" mentions 가 manuscript
manuscript_v8/_paper2_isolated_resume_response.md	112	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- **C 동시** — Terminology contamination 차단이 outline/prose 작성 전에 base layer. "autoimmune-PTC" + "GD" mentions 가 manuscript
manuscript_v8/_prep_04_reading_urls.md	188	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		**Citation**: Chu X et al. 2018 — Han Chinese GD HLA fine-map (정확 verbatim 본인 memory `v17_paper2_pillar1_forest_strong.m
manuscript_v8/_prep_04_reading_urls.md	190	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		⚠️ **이건 Paper 2 Pillar 1 backbone**. Paper 1 에선 supp S5 mention only ("Pan-Asian Korean n=874 vs Chu 2018 GD forest" 정도)
manuscript_v8/_session_origin_paper2_isolated.md	13	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	WHITELIST_REVIEW	Hashimoto-overlap PTC	본인 (Seungho Cook) + 유형원 교수님이 4/29 부터 5/1 까지 6 audit sessions + 5-Pillar paper structure 정리. 31 paper-shaping findings, 6
manuscript_v8/_session_origin_paper2_isolated.md	13	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		본인 (Seungho Cook) + 유형원 교수님이 4/29 부터 5/1 까지 6 audit sessions + 5-Pillar paper structure 정리. 31 paper-shaping findings, 6
manuscript_v8/_session_origin_paper2_isolated.md	50	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		### 1.6 5/2 — ★ 본인 substantive intervention (HT vs GD conflation catch)
manuscript_v8/_session_origin_paper2_isolated.md	53	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- **Hashimoto's Thyroiditis (HT) ≠ Graves' Disease (GD)** — 본인이 의학적 정확 정의 제공
manuscript_v8/_session_origin_paper2_isolated.md	53	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- **Hashimoto's Thyroiditis (HT) ≠ Graves' Disease (GD)** — 본인이 의학적 정확 정의 제공
manuscript_v8/_session_origin_paper2_isolated.md	56	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- Paper 2: 갑상선암 + 8-gene + HT (Hashimoto, NOT Graves)
manuscript_v8/_session_origin_paper2_isolated.md	57	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- Topic 3: GD (Graves) — 별도
manuscript_v8/_session_origin_paper2_isolated.md	57	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- Topic 3: GD (Graves) — 별도
manuscript_v8/_session_origin_paper2_isolated.md	60	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- 3 conflation 발견 (Paper 2 Pillar 1 forest meta = Korean PTC HT-substrate vs Chu 2018 GD direct comparison = fundamental
manuscript_v8/_session_origin_paper2_isolated.md	72	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- Paper 3 = **ICI vulnerability dark thyroid cancer** (NEW — 이전 Paper 3 가 GD 였는데 ICI 로 변경)
manuscript_v8/_session_origin_paper2_isolated.md	73	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- Paper 4 backlog = Korean GD HLA Pan-Asian (이전 Paper 3 가 demote 됨)
manuscript_v8/_session_origin_paper2_isolated.md	75	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- **Paper 4 GD** = backlog, Bundang outreach wait.
manuscript_v8/_session_origin_paper2_isolated.md	79	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- GD/Chu 2018 forest → Paper 4 로 이동
manuscript_v8/_session_origin_paper2_isolated.md	93	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- GD phenotype/mechanism 언급 금지 (Paper 3 ICI 영역 → 아니, Paper 4 GD 영역)
manuscript_v8/_session_origin_paper2_isolated.md	93	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- GD phenotype/mechanism 언급 금지 (Paper 3 ICI 영역 → 아니, Paper 4 GD 영역)
manuscript_v8/_session_origin_paper2_isolated.md	95	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	WHITELIST_REVIEW	Hashimoto-overlap PTC	- "autoimmune-PTC" 표현 → "Hashimoto-overlap PTC" 일괄 정정
manuscript_v8/_session_origin_paper2_isolated.md	103	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		→ HLA susceptibility 의 GD overlap = "shared genetic background" 까지만, disease equivalence 주장 X
manuscript_v8/_session_origin_paper2_isolated.md	109	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**(1) GD-specific terms (Paper 4 영역, Paper 2 에서 금지):**
manuscript_v8/_session_origin_paper2_isolated.md	110	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- "Graves", "GD", "TSAb", "TSI", "thyroid-stimulating antibody"
manuscript_v8/_session_origin_paper2_isolated.md	110	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- "Graves", "GD", "TSAb", "TSI", "thyroid-stimulating antibody"
manuscript_v8/_session_origin_paper2_isolated.md	110	TSAb	\bTSAb\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- "Graves", "GD", "TSAb", "TSI", "thyroid-stimulating antibody"
manuscript_v8/_session_origin_paper2_isolated.md	110	TSI	\bTSI\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- "Graves", "GD", "TSAb", "TSI", "thyroid-stimulating antibody"
